tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,600Hrs Lubrication,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,FDR Sensor Calibration,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,34,,"Avionics Equipments including VHF, NAV COMM, ADF, DME, GPS, Radio Altimeter",ROU*,,,0:00,(annual inspection)
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Cabin Fire Ex yearly Weighing,ROU*,,,0:00,Included in 12 months inspection schedule
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Vertical Speed Indicator,ROU*,,,0:00,Bench Check
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 4 Years Routine Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Horizontal Stabilizer Support Fiting Attachment bolt,ROU*,,,0:00,Replace with 1500 Hrs/ 2 years inspection schedule
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,Magnetic compass,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,32,"AMP Issue1, Rev 0, July 2021",Proof Pressure Test of Landing gear emergency blowdown bottle,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Weight Schedule,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 5 Years Routine Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ELT Annual Inspection,ROU*,,,0:00,CAR Requirement
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Annual Radio Inspection,ROU*,,,0:00,CAR Requirement
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,1500 HRS/ 3 YEARS Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ULB Battery Replacement,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ELT Battery Replacement,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,FDR Data Download (Annual Inspection),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,(MPFR) CVR & FDR Readout,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,MPFR ( CVR/FDR ) Readout,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,(MPFR) CVR & FDR Annual Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,99,,Every 300 Hours Avionics Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,24,,MPFR ULB Battery Replacement,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 300Hrs Routine Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Aeromobile License Renewal,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,450Hrs Lubrication,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 2 year Avionics Inspection,ROU*,,,0:00,As per Schedule Form No:S76C++/43.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,First Aid Kit re-certification,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3000 Hrs Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,Air Speed Indicator-Test and Inspect,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,7 days inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,ULB Replacement,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,Air Speed Indicator,ROU*,,,0:00,Overhaul
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,26,"AMP Issue 1, Rev 0, July 2021",Weight check of portable fire extinguishers (Cabin & Cockpit),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 15Hrs / 7days Routine Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Fire Extinguisher (HST),ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,26,"AMP Issue 1, Rev 0, July 2021",Weight check of Engine fire extinguisher container,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Tail Rotor Cable,ROU*,,,0:00,Replace at every 1500 Hrs/3 years Whichever occurs first This replacement time does not apply if cables are inspected at 750 hours and lubricated every 150 hours or annually if 150 hours isnt reached
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,FDR Annual inspection,ROU*,,,0:00,Part Of Every 12th month Radio Inspection
